experiment,method,seed,evaluation_split,parameters,algorithm_time,compilation_time,drift_rmse,covariance_rmse,nll,raw_spd_violation_rate,min_raw_eigenvalue
ex8,arff,20,test,1792,7.924074095004471,,1.1312265396118164,0.11696494370698929,-8.916043281555176,,
ex8,arff,21,test,1792,7.539786981011275,,1.2159775495529175,0.10984130203723907,-8.885743141174316,,
ex8,arff,22,test,1792,7.806032234977465,,0.6193776726722717,0.11230384558439255,-8.959121704101562,,
ex8,arff,23,test,1792,7.579207236994989,,2.010294198989868,0.11315791308879852,-9.0007963180542,,
ex8,arff,24,test,1792,7.77889188498375,,0.7391088008880615,0.10952316224575043,-8.913825035095215,,
ex8,arff,25,test,1792,7.4897640779963695,,0.9395596385002136,0.11198104172945023,-8.881367683410645,,
ex8,arff,26,test,1792,7.80408372101374,,1.3481578826904297,0.11359666287899017,-8.956219673156738,,
ex8,arff,27,test,1792,7.382961514987983,,1.0131065845489502,0.1142771914601326,-8.885664939880371,,
ex8,arff,28,test,1792,8.24039749300573,,0.8504278063774109,0.11104511469602585,-8.814194679260254,,
ex8,arff,29,test,1792,7.50433745799819,,0.9335269331932068,0.11236491799354553,-9.000651359558105,,
ex8,mlp,0,test,1814,127.43938219401753,,0.444400996,0.389174879,-9.87611008,,
ex8,mlp,1,test,1814,128.4923751160095,,0.273878187,0.186555073,-10.0949945,,
ex8,mlp,2,test,1814,135.85466701901169,,0.305037677,0.339359969,-9.68098068,,
ex8,mlp,3,test,1814,132.12165328802075,,0.392213255,0.378432959,-9.73902988,,
ex8,mlp,4,test,1814,131.90711355299572,,0.316344172,0.28136459,-9.81584549,,
ex8,mlp,5,test,1814,125.87001327500911,,0.341415465,0.243954048,-9.88858604,,
ex8,mlp,6,test,1814,130.26689066700055,,0.272591352,0.249384552,-10.2542362,,
ex8,mlp,7,test,1814,124.98114452100708,,0.447318196,0.360906422,-9.69661522,,
ex8,mlp,8,test,1814,130.33759618300246,,0.239050224,0.185394078,-10.1294727,,
ex8,mlp,9,test,1814,130.95353401999455,,0.267067343,0.260167509,-9.99685478,,
ex8,mlp,10,test,1814,124.4829453949933,,0.271861643,0.23452118,-10.09548,,
ex8,mlp,11,test,1814,138.8659855989972,,0.253500551,0.408290833,-9.97230339,,
ex8,mlp,12,test,1814,135.25284546799958,,0.341265202,0.209422603,-9.93982029,,
ex8,mlp,13,test,1814,138.06598618702265,,0.334954411,0.207055807,-10.1545391,,
ex8,mlp,14,test,1814,125.82880123599898,,0.302937359,0.196683347,-10.0956192,,
ex8,mlp,15,test,1814,128.18442527897423,,0.256592005,0.283586472,-10.0769339,,
ex8,mlp,16,test,1814,135.0333663970232,,0.256550372,0.182699844,-10.1872158,,
ex8,mlp,17,test,1814,127.13726151298033,,0.399389595,0.422569841,-9.7270689,,
ex8,mlp,18,test,1814,132.00239784599398,,0.276599616,0.238234967,-9.88576508,,
ex8,mlp,19,test,1814,133.47914666699944,,0.358548701,0.204273701,-10.125145,,
ex8,mlp,20,test,1814,125.8216837880027,,0.229265004,0.255000025,-10.2569704,,
ex8,mlp,21,test,1814,131.9941877220117,,0.280227184,0.209585786,-9.99170589,,
ex8,mlp,22,test,1814,131.21992942100042,,0.313010097,0.238190055,-10.3272772,,
ex8,mlp,23,test,1814,124.87445807401673,,0.259226292,0.216866478,-9.87605,,
ex8,mlp,24,test,1814,127.01950159599073,,0.311246723,0.212592557,-10.1385126,,
ex8,mlp,25,test,1814,125.54114591199323,,0.251437247,0.211109087,-10.1337729,,
ex8,mlp,26,test,1814,133.77799779601628,,0.344532132,0.265319169,-10.0715189,,
ex8,mlp,27,test,1814,121.49102728400612,,0.253554791,0.480786383,-9.91012478,,
ex8,mlp,28,test,1814,120.43085263599642,,0.335151196,0.198867947,-10.433053,,
ex8,mlp,29,test,1814,138.46318579500075,,0.257209361,0.209948465,-9.98541069,,
