K,N,dataset_root,h,method,seed,study,variant,parameters,algorithm_time,reused,train_nll,train_drift_rmse,train_covariance_rmse,train_min_raw_eigenvalue,train_nll_minus_log_h,validation_nll,validation_drift_rmse,validation_covariance_rmse,validation_min_raw_eigenvalue,validation_nll_minus_log_h,test_nll,test_drift_rmse,test_covariance_rmse,test_min_raw_eigenvalue,test_nll_minus_log_h,train_min_covariance_eig,validation_min_covariance_eig,test_min_covariance_eig,train_raw_spd_violation_rate,validation_raw_spd_violation_rate,test_raw_spd_violation_rate,train_numerical_nonpositive_eig_rate,validation_numerical_nonpositive_eig_rate,test_numerical_nonpositive_eig_rate
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,5,regime_h,h_0.0004,14180,983.8097776240902,True,-9.09109783,0.0624669753,0.171672001,1.1973556e-05,-1.2670518191437088,-9.13168526,0.0623561256,0.173973203,1.2109801e-05,-1.3076392491437074,-9.0814085,0.061993178,0.170761704,1.20145132e-05,-1.2573624891437083,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,6,regime_h,h_0.0004,14180,1031.7322393709328,True,-9.07800579,0.0607407242,0.216858685,1.41227083e-05,-1.2539597791437087,-9.12518692,0.0607679039,0.210978329,1.43286379e-05,-1.301140909143709,-9.08350563,0.0604372472,0.219064429,1.41957507e-05,-1.2594596191437075,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,7,regime_h,h_0.0004,14180,980.8365962440148,True,-9.04122162,0.0604310296,0.217646554,1.25248616e-05,-1.217175609143708,-9.09590149,0.0604962856,0.213433325,1.25486104e-05,-1.2718554791437073,-9.04153252,0.0603531227,0.217660055,1.2505714e-05,-1.2174865091437086,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,8,regime_h,h_0.0004,14180,990.3598239769926,True,-9.0514698,0.0591652617,0.173395187,2.17208726e-05,-1.2274237891437076,-9.09228611,0.0593286082,0.170196354,2.17163451e-05,-1.268240099143708,-9.05336666,0.0589080453,0.176108077,2.17619145e-05,-1.229320649143708,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,9,regime_h,h_0.0004,14180,990.0447794279316,True,-9.03877354,0.0540321618,0.198589444,1.85097761e-05,-1.2147275291437074,-9.08691502,0.0541654415,0.199113742,1.86009293e-05,-1.2628690091437074,-9.03534412,0.0538062565,0.198239252,1.86226862e-05,-1.2112981091437076,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,0,regime_h,h_0.0004,14180,4794.425807113992,True,-8.889286892700195,0.3452186050829426,0.15020834121792173,,-1.065240881843903,-8.930683200073242,0.3447512494845917,0.1495727089436855,,-1.1066371892169498,-8.899263110351562,0.34730188983733845,0.15415083997878823,,-1.0752170994952701,2.3746943043079227e-05,2.3875503757153638e-05,2.3809130652807653e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,1,regime_h,h_0.0004,14180,4755.770759367966,True,-8.900132220458984,0.356118769441142,0.13309080410179108,,-1.0760862096026917,-8.947681280517578,0.35530228831242205,0.1311249218998774,,-1.1236352696612864,-8.906477490234375,0.35949778472037613,0.1380344783507016,,-1.0824314793780827,3.7883888580836356e-05,3.8001886423444375e-05,3.810700218309648e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,2,regime_h,h_0.0004,14180,4879.365236025886,True,-8.942386688232421,0.3546852836312384,0.13867341445614167,,-1.1183406773761293,-8.97924776763916,0.35316907956730137,0.13608961335252903,,-1.1552017567828683,-8.953396612548827,0.3582073344776096,0.13959851649561766,,-1.1293506016925354,3.788470712606795e-05,3.807410394074395e-05,3.787222522078082e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,3,regime_h,h_0.0004,14180,4962.562727077049,True,-8.85719811706543,0.44274840869224324,0.16091400290837876,,-1.0331521062091378,-8.908078341674806,0.44195139057245836,0.15827444961994708,,-1.0840323308185136,-8.862929655456544,0.44396834630631954,0.1604609078245273,,-1.0388836446002516,3.754977660719305e-05,3.760410254471935e-05,3.7606412661261857e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,4,regime_h,h_0.0004,14180,5547.255866363994,True,-8.865760317993164,0.3961380649869947,0.13545936151199275,,-1.0417143071368722,-8.894600598144532,0.3965133793561557,0.13491630629367568,,-1.0705545872882398,-8.882068193054199,0.3984699252576984,0.13831251607310543,,-1.0580221821979068,3.554492286639288e-05,3.55755073542241e-05,3.560225377441384e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,5,regime_h,h_0.0004,14180,4719.218109632027,True,-8.935037811279297,0.31854181977288365,0.10648379877445892,,-1.1109918004230055,-8.97153451385498,0.3192167420277078,0.10499124997008615,,-1.147488502998688,-8.939691326904297,0.31986162058165846,0.10749325807494128,,-1.1156453160480053,4.2030602344311774e-05,4.2067014874191955e-05,4.2473380744922906e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,6,regime_h,h_0.0004,14180,4981.915967804962,True,-8.879877850341797,0.3968951139259812,0.12264469560818661,,-1.0558318394855055,-8.91517389831543,0.3965138709875542,0.1207142333763004,,-1.0911278874591384,-8.883872923278808,0.4002969030684071,0.12557569891326592,,-1.0598269124225164,5.7398043281864375e-05,5.7581652072258294e-05,5.888045416213572e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,7,regime_h,h_0.0004,14180,4766.035395518062,True,-8.754919320678711,0.5636628919967211,0.13438520095710532,,-0.9308733098224193,-8.792658113098145,0.5654260948304023,0.12798506247283442,,-0.9686121022418535,-8.771448202514648,0.5641100941761304,0.14162530027396625,,-0.9474021916583562,4.658817852032371e-05,4.7124271077336743e-05,4.674086449085735e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,8,regime_h,h_0.0004,14180,5087.567025269964,True,-8.849686056518555,0.49973849214384897,0.12940314949920637,,-1.0256400456622634,-8.886517164611817,0.5008000899741198,0.12869962760941014,,-1.0624711537555251,-8.851798271179199,0.5018860838764818,0.13067848361387563,,-1.0277522603229068,3.813549119513482e-05,3.825025123660453e-05,3.82244325010106e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_mlp,9,regime_h,h_0.0004,14180,4796.876253049937,True,-8.948395553588867,0.31443863925966414,0.13095141082240144,,-1.124349542732575,-8.990015486145019,0.3149964295410919,0.12988326641428943,,-1.165969475288727,-8.953726289367676,0.3158521181202261,0.13397095867879774,,-1.1296802785113842,3.400837886147201e-05,3.427864066907205e-05,3.4353910450590774e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,0,regime_h,h_0.0008,14336,885.111696989974,True,-6.84855318,0.134095892,0.707110465,3.94540912e-05,0.28234565029634684,-6.87762928,0.13427639,0.708487034,3.99751843e-05,0.2532695502963467,-6.82971716,0.13360934,0.702183843,4.02564947e-05,0.3011816702963461,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,1,regime_h,h_0.0008,14336,909.0823490830371,True,-6.86332655,0.139367417,0.890464425,4.75258312e-05,0.2675722802963465,-6.88744974,0.13931419,0.897031248,4.72237043e-05,0.24344909029634643,-6.85266924,0.14033857,0.874989867,4.76869318e-05,0.27822959029634653,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,2,regime_h,h_0.0008,14336,869.0520605129423,True,-6.83633804,0.119567119,0.685353279,3.80848323e-05,0.2945607902963463,-6.84692192,0.119459659,0.682771742,3.78486147e-05,0.28397691029634675,-6.81584215,0.12008559,0.677632987,4.00058161e-05,0.3150566802963466,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,3,regime_h,h_0.0008,14336,856.6908125730697,True,-6.87477493,0.124917157,0.69626075,3.34038414e-05,0.25612390029634646,-6.88861084,0.125491589,0.693323851,3.81136451e-05,0.2422879902963464,-6.86053896,0.125859335,0.692965031,3.6496047e-05,0.2703598702963461,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,4,regime_h,h_0.0008,14336,829.1837533259531,True,-6.77946091,0.152339026,0.663637936,3.45472909e-05,0.35143792029634646,-6.80072784,0.152348831,0.663056314,3.61992024e-05,0.3301709902963461,-6.76289225,0.153409496,0.656541586,4.05671817e-05,0.36800658029634636,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,5,regime_h,h_0.0008,14336,822.5753613410052,True,-6.85051537,0.138207242,0.699897051,2.59624212e-05,0.2803834602963464,-6.88067341,0.138395444,0.701968491,2.64942119e-05,0.25022542029634653,-6.82825136,0.138342336,0.693255782,2.80357544e-05,0.3026474702963462,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,6,regime_h,h_0.0008,14336,852.7380297529744,True,-6.79348183,0.141623974,0.81998843,4.6000514e-05,0.33741700029634636,-6.81386852,0.141572028,0.821316659,4.64590812e-05,0.31703031029634676,-6.7798872,0.143502429,0.815815806,4.64698533e-05,0.3510116302963464,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,7,regime_h,h_0.0008,14336,850.4558698619949,True,-6.81706762,0.156270295,0.707492232,4.23691126e-05,0.3138312102963461,-6.83782625,0.156314403,0.707295597,4.58853901e-05,0.29307258029634653,-6.80951405,0.157153592,0.701079667,4.94128908e-05,0.32138478029634676,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,8,regime_h,h_0.0008,14336,861.768178076949,True,-6.84097958,0.139738753,0.736268222,4.70026534e-05,0.2899192502963466,-6.85436392,0.140479505,0.736445427,4.79535374e-05,0.2765349102963466,-6.82489824,0.140075058,0.730529845,4.72608117e-05,0.30600059029634696,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_fourier,9,regime_h,h_0.0008,14336,858.2752666049637,True,-6.86505747,0.13579537,0.796940684,2.6151587e-05,0.26584136029634653,-6.87032175,0.136754319,0.797355533,2.87438252e-05,0.26057708029634696,-6.85408974,0.13701196,0.787771702,2.92088534e-05,0.2768090902963465,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,0,regime_h,h_0.0008,14336,4564.674079813063,True,-6.848814010620117,0.3470742702484131,0.6475030779838562,,0.28208481967622934,-6.871027946472168,0.35032394528388977,0.6464454531669617,,0.25987088382417856,-6.837068557739258,0.3493449091911316,0.6455386281013489,,0.2938302725570887,6.729814049322158e-05,6.794069486204535e-05,7.219397957669571e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,1,regime_h,h_0.0008,14336,4643.77019199403,True,-6.872902870178223,0.32846543192863464,0.7184981107711792,,0.25799596011812387,-6.9016804695129395,0.3278728127479553,0.7166764140129089,,0.22921836078340707,-6.862158298492432,0.3295210897922516,0.7091463208198547,,0.2687405318039149,6.294818012975156e-05,6.314997881418094e-05,6.307374860625714e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,2,regime_h,h_0.0008,14336,4589.520972223021,True,-6.815605163574219,0.43404415249824524,0.6100326180458069,,0.3152936667221278,-6.834924697875977,0.43588167428970337,0.6151236891746521,,0.29597413242036996,-6.796598434448242,0.4356377124786377,0.6033076643943787,,0.33430039584810434,6.444641621783376e-05,6.841069262009114e-05,6.79841177770868e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,3,regime_h,h_0.0008,14336,4559.241761691985,True,-6.866044521331787,0.3600437045097351,0.6218720078468323,,0.2648543089645594,-6.884584426879883,0.36451253294944763,0.6194108724594116,,0.2463144034164637,-6.851510047912598,0.3604060113430023,0.6198216080665588,,0.27938878238374887,5.8030287618748844e-05,5.8608915423974395e-05,5.8629892009776086e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,4,regime_h,h_0.0008,14336,4633.191224450013,True,-6.7964186668396,0.4364842474460602,0.6102021336555481,,0.3344801634567469,-6.820099830627441,0.4367204010486603,0.6078259348869324,,0.3107989996689051,-6.791340351104736,0.4386399984359741,0.6052982807159424,,0.3395584791916102,6.442466110456735e-05,6.446603947551921e-05,6.46712796879001e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,5,regime_h,h_0.0008,14336,4687.04091961903,True,-6.837980270385742,0.34655117988586426,0.628848671913147,,0.29291855991060434,-6.861350059509277,0.3470310866832733,0.6250614523887634,,0.2695487707870692,-6.829596042633057,0.34833624958992004,0.621823787689209,,0.3013027876632899,6.349734758259729e-05,6.822504656156525e-05,7.213293429231271e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,6,regime_h,h_0.0008,14336,4607.9487060420215,True,-6.787012100219727,0.44000059366226196,0.6631714105606079,,0.34388673007661996,-6.807552814483643,0.44244930148124695,0.6644721627235413,,0.32334601581270395,-6.776912212371826,0.4427601397037506,0.6627205014228821,,0.35398661792452035,7.529964204877615e-05,7.653293141629547e-05,7.653293141629547e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,7,regime_h,h_0.0008,14336,4588.337511654012,True,-6.804258346557617,0.3935921788215637,0.6226008534431458,,0.32664048373872934,-6.81879186630249,0.3968140780925751,0.6235446929931641,,0.3121069639938563,-6.7960591316223145,0.3928406536579132,0.6187250018119812,,0.33483969867403207,4.055201497976668e-05,4.406049265526235e-05,4.2180134187219664e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,8,regime_h,h_0.0008,14336,4317.107092470047,True,-6.814323425292969,0.35942426323890686,0.673389196395874,,0.3165754050033778,-6.82371711730957,0.3614595830440521,0.6735135316848755,,0.3071817129867762,-6.79594612121582,0.35864755511283875,0.6666392087936401,,0.3349527090805262,5.4415671911556274e-05,5.493058779393323e-05,5.4919208196224645e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_fourier,9,regime_h,h_0.0008,14336,4496.041979425005,True,-6.844899654388428,0.33533304929733276,0.5499764680862427,,0.2859991759079188,-6.861603736877441,0.3384643793106079,0.549372673034668,,0.2692950934189051,-6.834457874298096,0.3355846703052521,0.543834924697876,,0.2964409559982508,5.6069962738547474e-05,5.754439553129487e-05,6.229943392099813e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,0,regime_h,h_0.0008,14336,989.4305368699133,True,-7.088624954223633,0.12737038731575012,0.079953134059906,-0.14073464274406433,0.04227387607271371,-7.114602088928223,0.12680388987064362,0.07776185125112534,-0.13897094130516052,0.016296741368123868,-7.110064506530762,0.12791387736797333,0.07982724905014038,-0.13614417612552643,0.020834323765584806,,,,0.4778921902179718,0.47839999198913574,0.4737999737262726,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,1,regime_h,h_0.0008,14336,986.7788728300948,True,-7.119991779327393,0.197808176279068,0.08193318545818329,-0.11723729968070984,0.010907050968953946,-7.163388729095459,0.1973777711391449,0.07981391996145248,-0.11633836477994919,-0.03248989879911246,-7.140320301055908,0.19813913106918335,0.0815289318561554,-0.11434374749660492,-0.009421470759561679,,,,0.4737515449523926,0.4794999957084656,0.46719998121261597,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,2,regime_h,h_0.0008,14336,987.982529622037,True,-7.1154608726501465,0.41322582960128784,0.07774785161018372,-0.14551571011543274,0.01543795764620004,-7.126573085784912,0.422040194272995,0.07530765980482101,-0.14320380985736847,0.004325744511434415,-7.1421308517456055,0.41154563426971436,0.07717827707529068,-0.13959288597106934,-0.011232021449258944,,,,0.47531718015670776,0.47759997844696045,0.4757999777793884,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,3,regime_h,h_0.0008,14336,992.7824155150447,True,-7.118537902832031,0.12158546596765518,0.08226364105939865,-0.12314906716346741,0.012360927464315274,-7.1476054191589355,0.121008962392807,0.08022872358560562,-0.12029804289340973,-0.016706588862589022,-7.144607067108154,0.12173120677471161,0.0820331871509552,-0.12315207719802856,-0.013708236811807772,,,,0.46925467252731323,0.4748999774456024,0.46459999680519104,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,4,regime_h,h_0.0008,14336,988.6419901410118,True,-7.1010355949401855,0.2538626790046692,0.08082042634487152,-0.11893599480390549,0.029863235356160978,-7.136485576629639,0.25758934020996094,0.07856666296720505,-0.11592944711446762,-0.005586746333292147,-7.140745162963867,0.2525689899921417,0.08052052557468414,-0.11903135478496552,-0.009846332667520663,,,,0.47390466928482056,0.4814999997615814,0.4756999909877777,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,5,regime_h,h_0.0008,14336,989.8482341880444,True,-7.093062400817871,0.13282756507396698,0.08124729990959167,-0.1276363879442215,0.03783642947847543,-7.099533557891846,0.13213519752025604,0.07924801111221313,-0.12701845169067383,0.03136527240450082,-7.095632076263428,0.13326790928840637,0.08056646585464478,-0.1267118752002716,0.03526675403291879,,,,0.47288748621940613,0.47679999470710754,0.46959999203681946,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,6,regime_h,h_0.0008,14336,985.6338511609938,True,-7.066643714904785,0.3636496365070343,0.07933279871940613,-0.11704961955547333,0.06425511539156137,-7.0608906745910645,0.3742341697216034,0.07707691937685013,-0.115141861140728,0.07000815570528207,-7.089754581451416,0.36100906133651733,0.07901439815759659,-0.11048424243927002,0.04114424884493051,,,,0.4729921817779541,0.48169997334480286,0.4738999903202057,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,7,regime_h,h_0.0008,14336,991.1214575259946,True,-7.1203460693359375,0.12525849044322968,0.07847469300031662,-0.13967391848564148,0.010552760960409024,-7.123526573181152,0.12485019117593765,0.07627322524785995,-0.13885408639907837,0.007372257115194181,-7.148243427276611,0.1253858357667923,0.07788193970918655,-0.1372089684009552,-0.017344596980264804,,,,0.4546765387058258,0.45619997382164,0.45179998874664307,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,8,regime_h,h_0.0008,14336,986.8176336060278,True,-7.117757797241211,0.13802434504032135,0.07900785654783249,-0.110450379550457,0.013141033055135587,-7.141855239868164,0.13741381466388702,0.07679638266563416,-0.10609722882509232,-0.010956409571817538,-7.127338886260986,0.1380370408296585,0.07862395793199539,-0.11012616008520126,0.0035599440353601963,,,,0.46894529461860657,0.4697999954223633,0.46469998359680176,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,arff,9,regime_h,h_0.0008,14336,988.185954907909,True,-7.088213920593262,0.1254376918077469,0.0785650759935379,-0.13235844671726227,0.042684909703084806,-7.092940330505371,0.1249890923500061,0.0764453187584877,-0.1315794289112091,0.03795849979097543,-7.093265533447266,0.12582089006900787,0.0780961662530899,-0.1308784931898117,0.0376332968490809,,,,0.4831031262874603,0.48240000009536743,0.4777999818325043,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,0,regime_h,h_0.0008,14180,1024.6705836610636,True,-8.07922935,0.0538852662,0.155274346,1.95299344e-05,-0.9483305197036538,-8.11381149,0.0539145246,0.157660425,1.96393921e-05,-0.9829126597036533,-8.06717682,0.0537142232,0.155944079,1.95713692e-05,-0.9362779897036537,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,1,regime_h,h_0.0008,14180,1045.4523438219912,True,-8.08407307,0.0605892278,0.140492722,1.34198408e-05,-0.953174239703654,-8.12092495,0.0605695136,0.139353827,1.34255033e-05,-0.9900261197036526,-8.08234787,0.0603860207,0.140577316,1.34610709e-05,-0.951449039703653,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,2,regime_h,h_0.0008,14180,996.7113572169328,True,-8.0932703,0.056779772,0.162517831,1.91813888e-05,-0.9623714697036538,-8.12708092,0.0569183752,0.162588432,1.91700401e-05,-0.9961820897036526,-8.09164524,0.0564436391,0.163446426,1.92788375e-05,-0.9607464097036535,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,3,regime_h,h_0.0008,14180,979.2862439260352,True,-8.09764671,0.0616377778,0.171523243,1.87292189e-05,-0.9667478797036528,-8.12709236,0.0616210885,0.170191601,1.88244576e-05,-0.9961935297036542,-8.08890247,0.0614504032,0.17371726,1.88209924e-05,-0.9580036397036542,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,4,regime_h,h_0.0008,14180,1014.0419498590054,True,-8.10671043,0.055977717,0.185910836,2.11378629e-05,-0.9758115997036532,-8.14058685,0.05603984,0.184087545,2.1200849e-05,-1.0096880197036535,-8.08790588,0.0557511561,0.185721099,2.1306425e-05,-0.9570070497036527,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,5,regime_h,h_0.0008,14180,1033.8671533120796,True,-8.10324669,0.0557754189,0.151868567,1.55647995e-05,-0.9723478597036541,-8.14302158,0.0558499098,0.152927786,1.55914768e-05,-1.0121227497036527,-8.09183216,0.0553997681,0.150749698,1.57231461e-05,-0.9609333297036526,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,6,regime_h,h_0.0008,14180,994.8545104539953,True,-8.08395958,0.05965304,0.174379021,2.21371211e-05,-0.9530607497036536,-8.12388229,0.0597636998,0.173255697,2.24086543e-05,-0.9929834597036526,-8.07563591,0.0593159795,0.175167635,2.2263217e-05,-0.9447370797036543,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,7,regime_h,h_0.0008,14180,1022.5791239730315,True,-8.09162235,0.0597414486,0.177654862,2.21702376e-05,-0.9607235197036532,-8.12841511,0.0598089546,0.180007964,2.22468389e-05,-0.9975162797036541,-8.07396412,0.0594736077,0.177832544,2.21941373e-05,-0.9430652897036529,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,8,regime_h,h_0.0008,14180,1024.5754316940438,True,-8.09879398,0.0608249381,0.191438645,1.8923909e-05,-0.9678951497036534,-8.13191795,0.0608803742,0.194123447,1.89948551e-05,-1.0010191197036535,-8.08682632,0.0607128479,0.193596005,1.90506962e-05,-0.9559274897036536,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,joint_mlp,9,regime_h,h_0.0008,14180,1028.1303304859903,True,-8.08456707,0.0545021147,0.136861369,2.18221521e-05,-0.9536682397036538,-8.12684345,0.0545002222,0.136735663,2.19949361e-05,-0.9959446197036543,-8.08667278,0.0542363301,0.136403009,2.20892289e-05,-0.9557739497036541,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_mlp,0,regime_h,h_0.0008,14180,5005.551476504072,True,-8.01180405960083,0.2240348553396296,0.13423345059331446,,-0.8809052293044841,-8.038946141052246,0.2234143004784095,0.13038095064825336,,-0.9080473107559,-8.012914689636231,0.22600268874523283,0.13343652855350552,,-0.8820158593398846,4.090002039447427e-05,4.094023097422905e-05,4.0942468331195414e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_mlp,1,regime_h,h_0.0008,14180,5177.886032930925,True,-8.043828717041016,0.20131895380256476,0.13214050891450077,,-0.9129298867446698,-8.08215648651123,0.20120122481406363,0.13192955403505574,,-0.9512576562148842,-8.034669480895996,0.2025016555860917,0.1313729874816166,,-0.9037706505996494,2.660347854543943e-05,2.6700370653998107e-05,2.6681524104787968e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_mlp,2,regime_h,h_0.0008,14180,4973.6420499339,True,-7.967389186096192,0.2432002677109309,0.13549250796990953,,-0.8364903557998451,-8.012167953491211,0.2430799354119066,0.1352749224549856,,-0.8812691231948646,-7.958385368347168,0.243980192377801,0.1338188791382379,,-0.8274865380508212,4.480591815081425e-05,4.4849770347354934e-05,4.48941282229498e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_mlp,3,regime_h,h_0.0008,14180,5069.5207883529365,True,-7.999844045257569,0.23916505121988368,0.13886781069744436,,-0.8689452149612222,-8.035524731445312,0.23930561827951446,0.13585292550849448,,-0.9046259011489655,-7.995195182800293,0.2403274607360737,0.13823140977636375,,-0.8642963525039464,3.504793130559847e-05,3.5127530281897634e-05,3.522651604725979e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_mlp,4,regime_h,h_0.0008,14180,4827.633435796946,True,-7.99209320602417,0.1978349994977324,0.11930552241893035,,-0.8611943757278233,-8.036347128295898,0.19804881564982613,0.11791286233757586,,-0.9054482979995511,-7.990545487213135,0.19863928959369276,0.11957362794810561,,-0.8596466569167882,4.942947634845041e-05,4.955213444191031e-05,4.962502862326801e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_mlp,5,regime_h,h_0.0008,14180,5007.780989450985,True,-8.039407077026366,0.2330107508344588,0.11989545768689353,,-0.9085082467300198,-8.076231521606445,0.2326941320756824,0.11770143202634001,,-0.9453326913100986,-8.032798818969727,0.23475802041877955,0.11909121701179143,,-0.9018999886733807,3.70085945178289e-05,3.715639468282461e-05,3.710569581016898e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_mlp,6,regime_h,h_0.0008,14180,4815.052517914912,True,-8.00722824935913,0.19418763315821666,0.1269140913317092,,-0.8763294190627837,-8.035354560852051,0.19379848380349138,0.12832179172903546,,-0.9044557305557044,-8.009229837036132,0.19516586862470922,0.12756883539526986,,-0.8783310067397858,5.1483031711541116e-05,5.155045073479414e-05,5.148057243786752e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0008,0.0008,split_mlp,7,regime_h,h_0.0008,14180,5189.9375835409155,True,-7.9536930839538575,0.2318206070310337,0.13369679902955733,,-0.822794253657511,-8.00068900756836,0.23154001381749445,0.13074594458588218,,-0.8697901772720131,-7.947477209472656,0.23260945339106529,0.13374795406117782,,-0.8165783791763097,3.487514550215565e-05,3.5314264096086845e-05,3.4992121072718874e-05,,,,0.0,0.0,0.0
