seed,floor,combination,projected_covariance_rmse,quadratic,logdet,constant,nll
11,0.0001,true_drift_arff_covariance,0.11001426915332886,3.5817051551465906,-12.194082085633415,1.8378770664093453,-6.774499864077479
11,0.0001,hybrid,0.11001426915332886,3.591541387995344,-12.194082085633415,1.8378770664093453,-6.764663631228724
11,0.0001,arff_original,0.11001426915332886,3.7033320801027623,-12.194082085633415,1.8378770664093453,-6.652872939121307
11,0.001,true_drift_arff_covariance,0.11001364214237405,0.8551092378291294,-11.662134498330646,1.8378770664093453,-8.969148194092172
11,0.001,hybrid,0.11001364214237405,0.8561785187488922,-11.662134498330646,1.8378770664093453,-8.968078913172409
11,0.001,arff_original,0.11001364214237405,0.8681603790870942,-11.662134498330646,1.8378770664093453,-8.956097052834206
12,1e-08,true_drift_arff_covariance,0.11359648670022467,30987.371857246846,-14.224714048419695,1.8378770664093453,30974.985020264834
12,1e-08,hybrid,0.11359648670022467,31031.134201200606,-14.224714048419695,1.8378770664093453,31018.747364218594
12,1e-08,arff_original,0.11359648670022467,33094.01852479074,-14.224714048419695,1.8378770664093453,33081.63168780873
12,1e-06,true_drift_arff_covariance,0.11359648545140733,310.4342559966489,-13.192465151230467,1.8378770664093453,299.07966791182787
12,1e-06,hybrid,0.11359648545140733,310.8721000443727,-13.192465151230467,1.8378770664093453,299.5175119595516
12,1e-06,arff_original,0.11359648545140733,331.502276938071,-13.192465151230467,1.8378770664093453,320.14768885324986
12,0.0001,true_drift_arff_covariance,0.11359636543865599,3.6647794144251726,-12.160172616857038,1.8378770664093453,-6.657516136022521
12,0.0001,hybrid,0.11359636543865599,3.669398601898612,-12.160172616857038,1.8378770664093453,-6.652896948549081
12,0.0001,arff_original,0.11359636543865599,3.8770578301000396,-12.160172616857038,1.8378770664093453,-6.445237720347654
12,0.001,true_drift_arff_covariance,0.11359571233466947,0.8703951708594457,-11.640767598421686,1.8378770664093453,-8.932495361152895
12,0.001,hybrid,0.11359571233466947,0.8709872122087461,-11.640767598421686,1.8378770664093453,-8.931903319803595
12,0.001,arff_original,0.11359571233466947,0.8931627314182209,-11.640767598421686,1.8378770664093453,-8.90972780059412
13,1e-08,true_drift_arff_covariance,0.11256523346370806,38769.54842620701,-14.21933250933606,1.8378770664093453,38757.166970764076
13,1e-08,hybrid,0.11256523346370806,38798.934288681034,-14.21933250933606,1.8378770664093453,38786.55283323811
13,1e-08,arff_original,0.11256523346370806,41414.76737835214,-14.21933250933606,1.8378770664093453,41402.38592290923
13,1e-06,true_drift_arff_covariance,0.11256523178943045,388.27735242139437,-13.182708700470137,1.8378770664093453,376.9325207873336
