iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
23,4883.24755859375,0.8671875,459.5547222405319,1024,1,7.968583571584644,0.9847517765690742,0.9846906106182652,fd6ad2ae26958421104a9d0b1e6782f03b1bf9d5fc13aef457abbdba7075e389,381eae20f73a09796f5a1c78a81184e98e49f02b731cd63686faba75f84f230a,5036.51806640625
24,4882.37939453125,0.8623046875,434.0520421888869,1024,1,8.203899494025741,1.0130884727689895,1.0130627034683815,c3176f4ab39a242442eec396268edb0d465884fcebb3f8d3b3dc3d464524ddae,9fd06ae3fe673d1472bfd12fce20543a659a4f87f5593715e4383c62ecadf046,5035.90380859375
25,4882.10986328125,0.8623046875,436.0476272766344,1024,1,8.304721488578176,1.0308490711145881,1.0307698168369634,e5a2e066a8ed6ccc6d3f994cbd6b72557fc450a96e43edbdaf75ef44e04c733f,0c485c37ccb8fe49b8a34846cb0a37e7c177465109faa6faf78b36c5a075406b,5036.68408203125
26,4882.298828125,0.876953125,471.672439007818,1024,1,7.964279438429374,1.0547425134357642,1.0546325850496638,e4512e365f4c3aaa362108b4d5b990d796d047e29809d7075b35ab5e0dba7419,9b1a8dd8cbfe6edee230fe9c58b7764efebdcf5250ba0d1fc11a89722035bac4,5034.78076171875
27,4882.06787109375,0.8583984375,463.7147166058355,1024,1,7.810700687416416,1.0740088116022226,1.0738987818875867,a263660e055a0421910bb46f532b5eb3451664ac30280c1496d6a2d81c5103f8,3525101cf5e9f170b8f73ab0d6cd2e468bc942ed7c1147baf142de5bde72a248,5035.9912109375
28,4881.65380859375,0.8740234375,468.61922243843776,1024,1,7.880442968961429,1.0902225976407425,1.0900763055254954,10fecfffa08061cbfc40cfe6d9e79e17aa5a560ed2a1d260c0b827ac605e6ff9,d45bdcab8bd7f6229e07c149d8d2bca7d41076f46b91369178a090c29a98694c,5037.94873046875
29,4881.1005859375,0.876953125,488.83770793795003,1024,1,7.98664495522657,1.1062680782052217,1.1062138196422435,46ab16b6f4d2c02ecee49a4902d531044c22397b07ca5aa6a81edd3123b1a25e,092c38d406a52e2c81d70800455bba44df149c7b7320afcd6e82883a098eb063,5039.20751953125
30,4880.72705078125,0.8798828125,508.83511650289756,1024,1,7.838336395755421,1.1296970973204796,1.1296754161086262,d05b37556f71efc0cc7529cb18496ae8d5667b8627972ffc8216c775b37a5141,ae153daa9104b5838ebc1e7a01b2e10f4bfbac5b30613fd6d2fde760084ceacc,5041.41064453125
31,4879.931640625,0.853515625,476.5880272248533,1024,1,7.937510500835243,1.150613088633203,1.1505720434016342,8f1a0944f79c6ce33cfc30796124a36178c71a5cd6f9a18a4314a290b15be75e,8dcf723d2890e7cd4d3ce3a816556d160537ec94a1fe0aa560cf283820f7e5ec,5042.7177734375
32,4879.0419921875,0.8388671875,440.00950401758246,1024,1,8.292571822416054,1.167413907316977,1.167293180475175,72d6cd61a25970bb84e92c1881a9e7f7f7c64d625ca4a8bee8a5e6b4dcd23242,d05bafcfde10a87294349f4398afcfb5f70b4605a48a39789b9255d37430c45b,5044.80712890625
33,4878.62109375,0.87109375,450.4117909434316,1024,1,8.35006563022583,1.1894368261030464,1.1893047412387017,cd12249ae8b8cfb07c633997c6b130f8a77d685b0b81a92f003a6d1dda748c97,94b408493c94f1872db78dcfdfbb524e197dd734eb4653f3f9d57dc7bbae7c26,5045.52099609375
34,4878.0068359375,0.8701171875,432.3866680591917,1024,1,8.662859128437962,1.21797399580405,1.2178453313629904,9ee79d86fa26b8acabdaa88fec71b8466350242e21b7ac4b76bfd6b399b5b9a0,4608ade7013fca60ee5b0a00da65d6af09e7ab62a7f8ed41871bf68b47a2f737,5047.2802734375
35,4877.759765625,0.8681640625,436.7417354408126,1024,1,8.395586007688637,1.2418898734167645,1.241741349225474,014633d2c98efc9076dfd7cc5dc8c88e0cb73c6bc5f442726645f3f158e732c9,db29670952a699e096883a1515e48ca69dd97f39f53b41501110f56073bf6601,5053.52197265625
36,4876.29736328125,0.888671875,412.4304311976946,1024,1,8.894707276569681,1.2623088848293682,1.2622014418544045,b5c23d7b4182996cdc56f417255f562c73bc3cf654da92e39368f3c6ce1f1e25,868920c4b6780d425721ca40d8cc3e275b3f31f3a7e001a243c1c6e88a1ba743,5053.21875
37,4875.77392578125,0.8994140625,407.38164470479376,1024,1,8.987763883199879,1.286888480406866,1.2867459142663147,0bae17069ac6862238cb6a0d830a9767087120a18920b02429413307ad7ce1ee,740d77742efd4776379724d94fb4e72b3e2d6109c37279d35340c00ae77950b5,5055.97021484375
38,4875.06787109375,0.91015625,405.6197284758996,1024,1,9.277048624806278,1.3082570003595289,1.3081747471155383,a32f65d27f2a61acb81128bd0bb3381229c17cf92f50af597af13227e45429a0,3e5d6582b61fcf9cc360308ae46c5875e2a79e7c22fd69f833d6665116ffb1d9,5056.29296875
39,4874.69970703125,0.8984375,419.55437287179643,1024,1,9.223290107551543,1.3260631310817668,1.325957318202205,685e88ab1097b446bff4757d4452df43518e29464c3afd21f79eaeb4402b05e2,f5d2b0ed7b85acf59a1678f07f7e1982f07397f29d73e4cf3a13051a9d9c7721,5054.17822265625
40,4875.1103515625,0.8701171875,437.2559509156231,1024,1,8.855707721905652,1.3507791074452922,1.3507049432690594,48021765cc4666a4ca87cf0f453fac717517e647fe42cca2218f75febe510b50,dc7b22df175f0cbfd5ce3098f521950ad4d792dfe659abfb8a830dd9e1213eeb,5053.30322265625
41,4873.41845703125,0.87109375,426.87270232143663,1024,1,9.047283966770198,1.374353362819037,1.3743094180394313,549b020581bc2f784e05176857b67cbdadd8ca65b2b6019029d81079f09c3707,e35d47b54a6b029c6e218c00d131aca6bc367204f8305b5c4e1a3a8faead8cf2,5056.87646484375
