seed,combination,scope,quadratic,logdet,constant,nll
26,true_drift_arff_covariance,native_float32_floor_1e-3,0.975036084651947,-11.661234855651855,1.8378770351409912,-8.848320960998535
26,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
26,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16100.701085911112,-18.420680769175245,1.8378770664093453,16084.118282208346
26,arff_drift_true_covariance,float64_unprojected_true_covariance,20053.254916806603,-18.420680769175245,1.8378770664093453,20036.672113103832
26,true_drift_arff_covariance,float64_floor_1e-3,0.97503639672305,-11.66123505686888,1.8378770664093453,-8.848321593736486
26,hybrid,float64_floor_1e-3,0.975529370841848,-11.66123505686888,1.8378770664093453,-8.847828619617689
26,arff_original,float64_floor_1e-3,0.9902572755105633,-11.66123505686888,1.8378770664093453,-8.833100714948971
27,hybrid,native_float32_floor_1e-3,0.8132763504981995,-11.634650230407715,1.8378770351409912,-8.983497619628906
27,arff_original,native_float32_floor_1e-3,0.8373267650604248,-11.634650230407715,1.8378770351409912,-8.959446907043457
27,true_drift_arff_covariance,native_float32_floor_1e-3,0.8127409219741821,-11.634650230407715,1.8378770351409912,-8.98403263092041
27,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
27,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16080.73165490182,-18.420680769175245,1.8378770664093453,16064.148851199056
27,arff_drift_true_covariance,float64_unprojected_true_covariance,20428.578454217106,-18.420680769175245,1.8378770664093453,20411.995650514342
27,true_drift_arff_covariance,float64_floor_1e-3,0.8127406502777611,-11.634651072448383,1.8378770664093453,-8.984033355761277
27,hybrid,float64_floor_1e-3,0.8132761274273426,-11.634651072448383,1.8378770664093453,-8.983497878611695
27,arff_original,float64_floor_1e-3,0.8373266005163518,-11.634651072448383,1.8378770664093453,-8.959447405522686
28,hybrid,native_float32_floor_1e-3,0.9040535688400269,-11.671748161315918,1.8378770351409912,-8.929817199707031
28,arff_original,native_float32_floor_1e-3,0.9220495820045471,-11.671748161315918,1.8378770351409912,-8.911821365356445
28,true_drift_arff_covariance,native_float32_floor_1e-3,0.9038252830505371,-11.671748161315918,1.8378770351409912,-8.930045127868652
28,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
28,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16044.341822328182,-18.420680769175245,1.8378770664093453,16027.759018625417
28,arff_drift_true_covariance,float64_unprojected_true_covariance,19585.653796927218,-18.420680769175245,1.8378770664093453,19569.070993224446
28,true_drift_arff_covariance,float64_floor_1e-3,0.903825192249714,-11.671748502715113,1.8378770664093453,-8.930046244056054
28,hybrid,float64_floor_1e-3,0.9040535074100051,-11.671748502715113,1.8378770664093453,-8.929817928895764
28,arff_original,float64_floor_1e-3,0.9220494888561738,-11.671748502715113,1.8378770664093453,-8.911821947449594
29,hybrid,native_float32_floor_1e-3,0.9741202592849731,-11.6237211227417,1.8378770351409912,-8.811722755432129
29,arff_original,native_float32_floor_1e-3,0.9946902990341187,-11.6237211227417,1.8378770351409912,-8.791152954101562
29,true_drift_arff_covariance,native_float32_floor_1e-3,0.9739063382148743,-11.6237211227417,1.8378770351409912,-8.81193733215332
29,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
29,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16108.48849136821,-18.420680769175245,1.8378770664093453,16091.905687665445
29,arff_drift_true_covariance,float64_unprojected_true_covariance,19507.095578439097,-18.420680769175245,1.8378770664093453,19490.51277473633
29,true_drift_arff_covariance,float64_floor_1e-3,0.9739065532862891,-11.623721059096312,1.8378770664093453,-8.811937439400678
29,hybrid,float64_floor_1e-3,0.9741205075580325,-11.623721059096312,1.8378770664093453,-8.811723485128933
29,arff_original,float64_floor_1e-3,0.994690508017897,-11.623721059096312,1.8378770664093453,-8.79115348466907
